text,original_label,sentiment
"ni samo dobra služba vse :) ti lahko slabš živiš v veliki britaniji z 5000 funti na mesec kot v Sloveniji z jurja. ravnokar sem se vrnil in ko sem prišel na brnik sem se zjokal in rekel hvala kur... da sem doma. hrana za en drek, zrak tudi, stanovanje drago za najem, govorimo 1500-2000 funtov, voda od 1-3 funte za pol litra!, hrana, ki ni podobna hrani (kaka bombetka 6cm x 4 cm) štiri do šest funtov. Vse plačljivo, preplačljivo in na vsakem koraku te probajo obrnt kot da si serekeš. da ne omenjam raznih zavarovanj za katere Angleži plačujejo svinske vsote na mesec, od zdravstvenega več sto funtov, do kakega dodatnega za kakšne hude bolezni spet par sto funtov. mi živimo kot grofje v Sloveniji..",-1,negative
"Pismo slabo je tole slabo, kaj bo šele na resnih tekmah",-1,negative
"zztop007

Sanja svija o koruzi a koruze nema. Vaša geografska lega je ""tam doli"" in tako je tudi v nogometu - bolj spodaj.",-1,negative
"eeehhh, tolk jamrajo, že iščejo izgovore...razmere so za vse iste",-1,negative
"V Sloveniji so umetniki in ""umetniki!"" Prvi živijo od svojega dela, drugi od sredstev, ki jih po navadah iz komunizma, dobivajo od države zato, da uresničujejo levo miselnost tudi na področju umetnosti. Kako to zgleda, je pokazal Svetina v govoru ob otvoritvi od Dnevih knjige.
Prvi lahko živijo tudi izven te države, drugim je hlapčevska servilnost metoda življenja.
In naš ""Umetnik"" je prav gotovo umetnik te zadnje vrste.",-1,negative
"Ko se boste naužili bizarnosti demokratičnega socializma in vam bo
počil film, ne bo dovolj samo spakirat kufre. Treba se bo še
""odjavit iz Slovenije"", kar je trši oreh kot se zdi:


blog.balantic.si/pos...-slovenije",-1,negative
Prebijajo levo stran kot za šalo.,1,positive
Futr za rajo...Denarnce odprite...pa si poglejte kje smo....pa to ...,-1,negative
"Danes najlažja tekma in mogoče celo presenečenje. Mogoče nam Španci prepustijo zmago, glede na to, da se bodo na ostalih tekmah sprehodili. Kvota na stavnici je že taka, da dopušča možnost zmage naših, čeprav je realna zmaga Španije.",0,neutral
"Kera manipulacija!!!

Sram vas bodi!!",-1,negative
"Saj mi smo že pred Grčijo morali filati naše banke, ki so pajdašem političnih strank, največ med mandatom desne vlade delile denar. Samo mi nismo imeli Ciprasa pa sedaj životarimo in tiho gledamo kako nas molzejo, tistim, ki so vse zakuhali pa se premoženje povečuje ali imajo pa na sodiščih rezervirane človekove pravice.",-1,negative
"Ko je bilo prodano Laško, so se pojavili obcestni plakati: »Ostani ponosen«.
~
Za Telekom bi pristajal slogan: »Ostani priključen / Stay Connected«.
Plakatov sicer še ni, so še v tisku ...",-1,negative
"Tina ima več nesreče s temi stotinkami, kot sreče ... Kaj je teh 10 stotink? Nič ... Jaz tako točno ne stavim štoparice, kaj še le, da bi odsmučal tako dolgo progo ...",1,positive
"Tale komentar sem enkrat že objavila, pa ga bom še enkrat, ker moje mnenje ostaja enako.

Glede na povprečno plačo (ki jo večina ne dosega), so cene nepremičnin padanju navkljub absurdne. 

Februarja 2012 je bil v Financah objavljen članek, koliko se za primerljivo stanovanje odšteje v Ljubljani, Zagrebu, Berlinu in na Dunaju (upoštevajoč povprečno nacionalno plačo in ceno kvadratnega metra). 

Seveda je bila Ljubljana najdražja. Za 40 kvadratnih metrov veliko stanovanje v centru mesta je moral Ljubljančan odšteti 154 povprečnih slovenskih neto plač, v Zagrebu so odšteli 73 (njihovih) povprečnih mesečnih plač, prebivalec Dunaja 71, prebivalec Berlina pa zgolj 37 povprečnih neto plač.
http://www.finance.si/339891/Lublana-je-bulana

Vsakič, ko slišim, da je sedaj res ugoden čas za nakup, me popade bes. Če se v istem članku pojavi še črtica o Stanovanjskem skladu in/ali DUTB, pa sploh ne potrebujem Donata. Stanovanjski sklad ter prenos nepremičnin na DUTB vidim kot del problema in ne rešitve. Rešujejo se banke, prej so se gradbinci, do ugodnih cen pridejo redki, stanovanja so na voljo zgolj v peščici krajev.... 

Želela bi, da bi novinarji pogosteje objavljali primerjave z drugimi državami (in jih seveda uravnali s prihodki), ne pa zgolj povzeli novice, ki so jim jo pripravili v nekem uradu. In seveda, da bi od predstavnikov oblasti zahtevali odgovore, kdo je za tako stanje odgovoren in zahtevali odgovore in rešitve.",-1,negative
Pa je šel Damjan...,-1,negative
"Gorivo bo rahlo cenejše
Najbolj se bo pocenil 100-oktanski bencin
------------------------
Hvala Putin.",-1,negative
"Naredijo novo razpredelnico in ... čudež, pol ldi več dela.",-1,negative
"izgleda kot naš borat pred 20 leti !
sedaj so grki res ""pečeni"" in bodo kmalu sanjali kako je bilo pod
turki lepo živeti !",-1,negative
"vsi na tekmo, vsi na Kongresni trg...",1,positive
"za tole je imel spet Ivan prste vmes, zdrahar",-1,negative
"@TadejK:

Nismo najbolj zgarani v evrskem območju, smo pa po podatkih
Eurostata drugi najslabši v EU-28 po številu let zdravega življenja
po rojstvu (pred Slovaško)


Povprečje EU-28: 61,9
Slovenija: 55,6


epp.eurostat.ec.euro...0&plugin=0

Short Description: The indicator Healthy Life Years (HLY) at birth
measures the number of years that a person at birth is still
expected to live in a healthy condition. HLY is a health expectancy
indicator which combines information on mortality and morbidity.
The data required are the age-specific prevalence (proportions) of
the population in healthy and unhealthy conditions and age-specific
mortality information. A healthy condition is defined by the
absence of limitations in functioning/disability. The indicator is
calculated separately for males and females. The indicator is also
called disability-free life expectancy (DFLE).",0,neutral
in kaj je hotel pesnik povedat?,0,neutral
"Jaz bom pa poskušal dat eno objektivo relano napoved...50% in večji padec je samo iluzija in se po moje ne bo nikoli zgodil in kakega večjega padca kot je bil do sedaj tudi po moje nebo...so ga obljubljali že za začetek prejšnjega leta, pa sredino, pa jesen, Jankovič je govoril o padcu cen za božič...še danes, ko na veliko propadajo gradbena podjetja ga ni! Mislim, da bo gradbeništvo v Sloveniji propadlo...nepremičnin nihče ne kupuje, investicij v javno infrastrukturo ni... največji del stečajne mase gradbenih podjetij bodo prevzele banke, ki pa delujejo na tako majhnem trgu da jim ni problem ""uskladit"" in držat nepremičnin do 10% pod sedanjo ceno. Povpraševanja bo zmeraj nekaj, ponudba se bo pa, po propadu gradbenikov ustavila...banke tudi novih kreditov za izgradnjo nepremičnin (razen res izjemoma za privlačne lokacije) ne bodo dajale, ker bi tako spet ustvarjale le dodatno ponudbo, kar bi lahko nižalo cene in celo tvegale nove nasedle nepremičninske naložbe! Eni pozabljate, da ne živimo več v socializmu, v kapitalizmu je očitno boljše da je kaka stvar neprodana in njena visoka cena služi za navidezno izboljšanje bilanc, kot pa da jo nekdo ceneje kupi. Na dolgi rok se bodo prazna stanovanja ziher prodala, sploh ker se bo ponudba ustavila. Ne moremo pa tudi računat, da se bo zaradi propada gradbenega sektorja znižala cena rabljenih stanovanj, ki je ravno tako relativno visoka. Kaj bo pomenil propad gradbenega sektorja za to državo bomo pa videli...samo glede na to da je ravno na račun gradbeništva raslo mlado slovensko gospodarstvo in še leta 08 ustvarilo 20% celotne gospodarske rasti in od katerega je še pred leti živelo cca 100.000 ljudi...po moje nič dobrega, sploh ker je od pufov gradbenih podjetij največ pokasirala država katero je bilo po zakonu treba poplačat pred podizvajalaci. Država sicer izpad milijardnih prihodkov, tudi iz naslova gradbene dejavnosti poskuša rešiti kratkoročno, z izdajo obveznic...samo medtem ko se je prej kuril denar in smo se zadolževali, smo dobili vsaj infrastrukturo...iz naslova AC programa so se gradile tudi šole, gasilski domovi, vodovodi, kanalizacije, lokalne ceste in ostala javna infrastruktura, da o ostalem zadovoljevanju interesov raznih civilnih iniciativ, ki so se formirale vzdolž trase in njihovem izsiljevanju države, niti ne govorim...in nenazadnje je na ta račun rasel tudi javni sektor. 

To je sicer samo moje skromno mnenje in poskušam za razliko od tipičnega ""banda kradljiva"" pisanja, razmišljat objektivno, pa tudi ne prodajam ali kupujem nobene nepremičnine.",0,neutral
"torej, mmc, koliko glav je vw odrezal danes? dejmo bit ažurni..",-1,negative
Enega pokne otrok Olimpije Branko Ilič enega pa si v lasten gol zabije mali Lukec in to v zadnji minuti:)),-1,negative
"Kdor še verjame petkrat preoblečenim komunajzlom, je pač obsojen na to, da jim bo še enkrat polnil žepe in živel v čedalje večji revščini.",-1,negative
Za moj okus je najpopolnejša mačka na sliki 53!,0,neutral
"OLIMPIJA LJUBLJANA bo zlahka premagala NK Maribor,
 seveda če slučajno NK Maribor ne bo imel spet kakšno
enjstmetrovko + izključen nogometaš Olimpije,saj vemo
kako rad izvaja prtisk na sodnike Zlatko Zahovič !",-1,negative
"In kaj mislite da bi Aco na mestu glavnega trenerja za tehnične discipline kaj spremenil trenutno stanje.
Kolkor vem že leta ni bil na nobenem seminarju in izobraževanju stroke. Bolj kot ne volk samotar brez rezultatov...",-1,negative
"Kosteličevi pa samo kapo dol! Športnica ena a! Izgled najmanj pomemben pri njenih dosežkih. 

katerega pa je imela Tina prej? Se sploh ne spomnim? Ne spremljam pozorno love stories, hehe. Ja to se spomnim, da je Massi želel Matejo Robnik znotraj ekipe. A se Ilka pa Tina sploh razumeta na prijateljski bazi? Bi skupaj funkcionirali sploh lahko funkcionirali? 
Definitivno je smučanje individualni šport, vendar menim, če se v ekipi športniki dovolj med seboj spodbujajo jim pa tudi lahko rata, ali ne? Nikoli ne bom pozabil intervju z Janico Kostelič uf dolgo nazaj, ko so bile še vražje slovenke, ko je dejala, da se našim ne da trenirat v slabem vremenu, ona pa vedno in da tudi to je pogoj za dobre rezultate",1,positive
3x ne,0,neutral
"hja veste kako je, treba sponzorjem dat obljubljeno. vw je trenutno očitno pač hujše zlo od isisa..",-1,negative
"Maribor v LP. še dobro urco 'živčkov' a mislim,da bo! Škoti nimajo za šparov prepečenc...",1,positive
"AHAHAHAHHAHAHAHHAH 
pa imate levaki.",-1,negative
Bravo orli nasi skoda da so nas nemci preskocli .... drugic nas ne bojo,1,positive
"Pa, ko smo že pri temi. Sam se mlajša srednja generacija pri nas se je uporablja the č word. Nikoli mi pa ni bilo jasno zakaj so Bosancem rekli Švedi. Hvala za odgovor...",-1,negative
"Sem že mislil, da se je ""cvetličar Janez"" utrudil ob dostavi rožic
vsem dobitnikom medalj v Sočiju...

Ampak ne, večni Predsednik Olimpijskega Komiteja z UDBO-vskim
tajnim imenom ""florist"" se je tudi tokrat prismolil zraven in
skakalcem podeljeval medalje.

Tile stari partijci nikoli ne zamudijo nobene priložnosti za
sončenje v zasluženi slavi športnikov in kitenje s tujim
perjem.


Aja, da ne pozabim: Bravo, Pero Mišica, kapo dol !",-1,negative
"Juhu, Zdaj pa hitro zvišat plače JU in obremenit še malo gospodarstvo po principu bolj jih stiskaš več dajo od sebe...Dokler kobila ne pade.",-1,negative
"Jp. In kot sem že napovedal bo epicenter krize Kitajska, ki je če gledamo zadolženost države, podjetij in gospodinjstev najbolj zadolžena ekonomija na svetu. In njihov borzni indeks je v zadnjih 12 mesecih zrastel za 100%. Čisti balon. Da niti ne govorim o deležu slabih terjatev v njihovih bankah in nepremičninskem balonu (cela zgrajena mesta duhov).",-1,negative
"lowrenc@nic ne bomo zamenjali plosce..vsaj dokler bo selektor katanec....jest imam silno rad slovensko reprezentanco in vedno ji bom stal ob strani....tudi tokrat....samo katanca ne prenesem,ker unicuje tako igro kot igralce..ce samo pomislimo kaksen golman mu sedi na klopi..vsa cast handanovicu za vse zasluge,ampak ta moment je oblak neprimerno boljsi...pa prej omenjeni igralci...ze v slovenski ligi najdes boljsih za en kamion..pa se in se.......in to me boli.....",-1,negative
"Slovenija je svetovni prvak v smuku za ženske, pred Avstrijo, Švico, Ameriko, Nemčijo.....
Kaj to ne pove dosti o Sloveniji?",1,positive
"Ker si noče umazati imena. 
DT ne gre samo za posel, ampak tudi za politični upliv-posledice.

In to Nemška vlada dobro ve. 

Še enkrat. Naj naj vlada ustavi razprodajo Telekoma.
Ga očisti in ponovi privatizajico, pri čemer ponudi 49% družbe.",-1,negative
"©pepar, ©stilist

Ubogi verniki v Das Auto. Kar ne morete verjet, da je uber in oh in sploh VW goljufal!! Pa še Američani so ga našli!
Ha ha ha ha ha ha.....
Jaz jim privoščim. Tako arogantnega podjetja in lastnikov vozil iz tega koncerna ne vidiš prav pogosto!",-1,negative
"res fantasticna sezona, ostal so brez playoffa....",-1,negative
"Preštejte koliko šans smo imeli proti San Marinu, Litvi in Estoniji doma...  mislim, da je vseeno kje igramo proti Ukrajini. 
Če bi hoteli na srečo in energijo zmagati, bi bil to Ljudski Vrt, ni dileme.
Ker pod Srečkom ne bomo videli Francije, bo pa NZS malo več pokasirala v Stožicah. 
Mali ljudje, mali cilji.",-1,negative
"Dechamps: ''Smucarijo po tv gleda 0,0000000000000000001% svetovne populacije.''

Torej cca 10^-10 človeka.

To je tvoje mnenje. Za tebe je sigurno svetovna populacija američani.",-1,negative
evropa mora pomagat...mora sprejeti vse vere...nastaviti se drugo lice...biti ponizna...tako pravi juncker...joj...evropa kako naivna,-1,negative
Večni grebator in lažnivec !,-1,negative
"Padec tega sramotnega političnega konstrukta zahteva ODSTOP / ODSTAVITEV :  predsednika Državnega tožilstva ter tožilca , ki je izdal nezakonit obtožni predlog v tako pomembni zadevi,  predsednika Vrhovnega tožilstva,  predsednika Sodnega sveta, ki v času vsem vidnih kršitev zakona in ustave ni reagiral,  predsednika Višjega sodišča in predsednice okrajnega sodišča Pivkove, ki je objektivno in subjektivno odgovorna za to, da pooblaščena sodnica v tako pomembni zadevi  predhodno ni izvedla preizkusa zakonitosti obtožnega predloga. To ni bil le politični proces proti trem obsojenim, pač pa tudi politični proces paradržavnega aparata proti demokraciji in vladavini prava vseh državljanov, pri katerem so navedeni člani pravosodja z izvedbo ali neizvedbo svojih strokovno-vodstvenih aktivnosti zavestno sodelovali. TO JE VEČ KOT INDIČNI KROG DOKAZOV O NJIHOVEM SODELOVANJU PRI RUŠENJU VLADAVINE PRAVA DRŽAVE, V POLITIČNE NAMENE.",-1,negative
WeberGraz daj umire se utročicek ( po tvojah komentarjah sodeč) ker si dobesedno patetičen,-1,negative
Čestitke Ivici Kosteliću za srebrno medaljo!,1,positive
"Mimobeznik
To pa zato ker so dejansko rast prej umetno z instrumenti dol tiščali,preden je prišlo do privolitev  v ""nasvete-priporočila""parafinančnih ustanov -kot je npr  privatizacija.
Dokaz da je temu tako si lahko ogledaš napovedi rasti Slovenije iz strani OECD,IMF,Bruslaj v začetku mandata Bratuškove in realno rast po kimanju.

Realna ,zdrava gospodarska rast bi morala spremljati višji% zaposlenosti...",-1,negative
"Po mojem mnenju v podjetjih teh rezerv na račun dela ni, medtem ko
v javnem sektorju, kjer se kolektivne pogodbe natančno upoštevajo
seveda so.
Dejstvo je da so kolektivne pogodbe za delavce prebogato napisane
zaradi vse večjega krutega iskoriščanja kapitalistov. Ker pa se
država ne obnaša kot privatnik-kapitalist ekonomično prihaja do
""lenarjenja"" iskoriščanja napisanega sistema.",-1,negative
"Zakaj imaamo NATO ?? Ali ne morejo poslati vojske na območja Sirije in Libije in umiriti razmer, tako, da bodo tam lahko normalno živeli. To bi bila edina rešitev, ker z vsem ostalim si samo nabiramo probleme in težava.",1,positive
"Bravo jugolevica, Hrvatom se je treba klanjat...Vse v imenu bratstva in edinstva, ki vam je sveto...",-1,negative
"""Strokovna komisija pod vodstvom Janeza Bogataja ...""
Ta gospod še tega ne ve, kaj je dober kruh.",-1,negative
"zapatist, samo tako se bodo države ohranile. Če se pač ljudje ne bodo postavili zanje, jih bodo izgubili, ker si jih očitno ne zaslužijo.",-1,negative
"Goran Dragic parlays strong season in Houston to $32 million/4 yrs, per source. ESPN first. Big blow to Rockets; Lin offer next for HOU.",0,neutral
"prejle sem malo po spominu brskal,na dobre stare cajte iz konca 80-ih in se spomnil jovota,ki je imel gostilno na štadionu za bežigradom in je po vsaki tekmi častil dragonse s pivom.",1,positive
